x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,f0,f1,run,seed
1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28947570361196995,0.07633877731859684,0.8653552578762174,0.19168323278427124,0.5640339571982622,0.5,0.7511635636910796,0.5,0.5,-4.028700740153604,40.910529121708784,18,70
2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04757292754948139,0.9726129369810224,0.5,0.5419983137398958,0.9560491060838103,0.9752608062699437,0.4408755088225007,0.44401918165385723,0.5,-7.49120887544234,57.286891259749396,18,70
2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5322928866371512,0.4376549432054162,0.5,0.37165241595357656,0.11731329187750816,0.22302404418587685,0.5486505413427949,0.6637503197416663,0.8159766374155879,-7.447756358871635,51.2663464684386,18,70
2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6136691831052303,0.7418124722316861,0.5,0.18504606001079082,0.7525892956182361,0.11669487878680229,0.1816939078271389,0.9865638921037316,0.5168603733181953,-7.974460717170973,55.424819717750054,18,70
1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.09937343094497919,0.20728127751499414,0.5292580714449286,0.9794287486001849,0.1645229458808899,0.5,0.8209547363221645,0.14379526674747467,0.0008636023849248886,-7.285476902200247,48.98807479044324,18,70
1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.37216381076723337,0.8687703441828489,0.2770303972065449,0.2555173868313432,0.30769400764256716,0.5,0.3856716174632311,0.42105424776673317,0.29321245197206736,-7.3694639494748655,52.768993847725184,18,70
2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8561976738274097,0.3381455782800913,0.8001022348180413,0.5802829526364803,0.6423733811825514,0.3982467446476221,0.6174628157168627,0.5,0.5,-3.951270910193552,54.343258689671785,18,70
2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9359691860154271,0.8941771006211638,0.6786854611709714,0.6544493176043034,0.5307895317673683,0.13692043907940388,0.2903460580855608,0.30684796161949635,0.5,-7.61149912583267,60.96955456649034,18,70
2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.4216657131910324,0.4223597375676036,0.1543980985879898,0.4469761559739709,0.4270981876179576,0.889642502181232,0.7148049790412188,0.589067536406219,0.8831217670813203,-10.823427720863945,65.86446623093815,18,70
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007481909243380415,0.9019526614774656,0.5,0.0191858487934236,0.5,0.5,0.005212628878904225,0.5,0.5,-3.624735443479981,22.341025009385568,18,70
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16277345885272068,0.5,0.5,0.01567972697024451,0.05316682035112962,0.5,0.09183582119953328,0.5,0.5,-3.612792702591483,17.149560603473592,18,70
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.469446951953614e-18,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,-3.482849974437949,11.5,18,70
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08593554424655808,0.5,0.5,0.3940931066249772,0.5,0.5,0.09426542976215375,0.5,0.5,-3.3592089525881565,14.481845642677452,18,70
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9113120348428851,0.5,7.79082826949746e-05,0.5,0.5,1.734723475976807e-18,0.5,0.5,-3.6401162327214416,22.313894823642528,18,70
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004302371507041446,0.944022833666787,0.5,0.01618495406807698,0.5,0.5,0.007459013382400848,0.5,0.5,-3.627086535884859,22.88024715089685,18,70
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.281015987464709e-18,0.9027443788439452,0.5,0.07466912060975571,0.5,0.5,0.0,0.5,0.5,-3.585677050799777,22.65264661839892,18,70
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9074161608580731,0.5,0.0039187087869593535,0.5,0.5,0.0,0.5,0.5,-3.6369353393602575,22.287340875626587,18,70
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.589415207398531e-19,0.9198723831751794,0.5,0.00020665365656997526,0.5,0.5,0.0038038590833893737,0.5,0.5,-3.6400117991611176,22.447219485738444,18,70
1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03406053558911311,0.9122114612060502,0.5,0.026069813862963774,0.05148029822216795,0.5,0.00846284341043896,0.5,0.5,-3.823868509211555,27.34910682325549,18,70
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.010448769832655814,0.000809868763782756,0.5,0.0003393751947379084,0.5,0.5,0.010493730467739703,0.7793288733987235,0.5,-4.1014247792546294,26.241740703116218,18,70
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6361269237338936,0.5,0.5,0.0004566520904107322,0.019928622697284258,0.5,0.5641492264319603,0.5,0.5,-3.7505943710232805,22.339809249011957,18,70
1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012111279024057845,0.0,0.5,0.0,0.11074934065800235,0.5,0.1461383582805935,0.5,0.5,-3.8300555053575205,22.542352975188763,18,70
1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011931081249123461,0.09289329301557522,0.5,0.007800486106631672,0.09499071950148212,0.5,0.018574155298911415,0.5,0.5,-3.8239285835393675,21.789592767551504,18,70
1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03790606642296414,0.05012398553467598,0.5,0.008279425264331708,0.07279385309863391,0.5,0.09144207472088536,0.5,0.5,-3.82625769212123,22.0627371050859,18,70
1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17604729091820095,0.019071614498457606,0.5,0.0013063939327928487,0.08081669785758994,0.5,0.010857843265010873,0.5,0.5,-3.8238682382796116,21.77738023616687,18,70
1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12125373794960805,0.021061030217137088,0.5,0.007646694343534465,0.1077373158749928,0.5,0.011052060994791035,0.5,0.5,-3.8238641560966653,21.864638679003825,18,70
1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166597888992739,0.019069309991480033,0.5,0.006686040716068199,0.08347137991980148,0.5,0.010710812316438579,0.5,0.5,-3.8238654364538656,21.802038864116568,18,70
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.010265181839402192,0.0007438396954793478,0.5,0.001133520888168227,0.5,0.5,0.010288994434933856,0.7738328126352209,0.5,-4.09951411662198,26.21227345853976,18,70
2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.19368684198707342,0.30124166514724493,0.6879363423213363,0.25140018854290247,0.9814825784415007,0.06099686957895756,0.8817518576979637,0.5707603460177779,0.16212298814207315,-10.838821612761947,60.16171178318954,18,70
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007808668024689988,0.009334046268245466,0.5,0.0015741534181071262,0.0007506534012922899,0.5,0.001098029628095018,0.5,0.5,-3.8238158899923325,20.021573716697368,18,70
2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42386183235794306,0.8059264924377203,0.9658442093059421,0.14702123310416937,0.24643502291291952,0.31570615340024233,0.8558008363470435,0.5,0.5,-4.114862218140899,53.22399928013459,18,70
2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7037844816222787,0.9775825319811702,0.5716019608080387,0.2096921494230628,0.07370659708976746,0.5735269133001566,0.6287041725590825,0.6298300223425031,0.5,-7.455934612179185,57.636722163333985,18,70
2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.258572761900723,0.38134969398379326,0.5382522977888584,0.047428431920707226,0.020044769160449505,0.1911206478253007,0.1615786710754037,0.48246017284691334,0.5,-7.38191354356873,42.42981714558705,18,70
1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8217910882085562,0.5540613019838929,0.8883421560749412,0.8854058180004358,0.12283706106245518,0.5,0.505699229426682,0.09487536177039146,0.5,-7.109296675472656,50.05323895848454,18,70
2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8849969496950507,0.03914597071707249,0.22049617860466242,0.8909395923838019,0.3526037875562906,0.7988035855814815,0.24466178379952908,0.9497856376692653,0.9961679633706808,-11.148102396235075,72.73136811157158,18,70
2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.27310441993176937,0.6093586590141058,0.8326746011152864,0.48576701898127794,0.8474371824413538,0.035747780464589596,0.9188961489126086,0.31573948357254267,0.17776167392730713,-7.530007870636171,61.162852665707746,18,70
1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.13919001910835505,0.9235040359199047,0.6409423369914293,0.6693828627467155,0.8334649056196213,0.5,0.7919239802286029,0.9126133695244789,0.3381492095068097,-7.486558889990396,68.25449048165177,18,70
1.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6143058594316244,0.6872104583308101,0.688464691862464,0.42319433111697435,0.9579099835827947,0.5,0.565853470005095,0.021452942863106728,0.8353282790631056,-7.587752288832203,60.08772878417428,18,70
2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07541247457265854,0.42079621460288763,0.4962897412478924,0.6792262615635991,0.5641473978757858,0.34194997511804104,0.4586811661720276,0.010953969322144985,0.3997906194999814,-10.830779008250884,59.23191635700182,18,70
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31839279837255297,0.5,0.5,0.06996662491986451,0.12524601495391852,0.5,0.8630058507253227,0.5,0.5,-3.792751306532449,23.058928761983168,18,70
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.5,7.348527209449095e-18,0.0,0.5,0.0,0.12219749823425018,0.5,-7.135152000938886,25.7331849894055,18,70
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.009694625482329855,0.06090961872119715,0.5,0.019380934949031925,0.20342582499797685,0.5,0.06916193398919684,0.755437547478819,0.5,-7.339383828799799,32.31106522040218,18,70
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005083444151506686,0.5,0.5,0.3340334851715129,9.981473471153088e-19,0.5,1.0,0.5,0.5,-3.823965694685412,24.004381800860166,18,70
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010324491640848768,1.1314908226405046e-19,0.5,0.045809753703949435,9.780688774486225e-19,0.5,0.0,0.09039151158397025,0.5,-7.187487965354417,25.817953757621012,18,70
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005584038161942634,0.5,0.0,0.0,0.5,0.0,0.023583616197642387,0.5,-7.331354100620622,26.14171996756121,18,70
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010967307166999916,0.5,0.0,3.8408146550016186e-18,0.5,2.1063088276993645e-18,0.11556397835994071,0.5,-7.21158882972453,25.693383954356925,18,70
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.097648678754116e-18,0.029499332112059712,0.5,1.3877787807814457e-17,1.4124335805223906e-17,0.5,1.419686510195633e-17,0.11039614520145909,0.5,-7.135508697165015,25.66846834537416,18,70
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02684266355502753,0.05388954494864202,0.5,6.938893903907228e-18,0.0,0.5,0.0,0.7311059342612062,0.5,-7.415000257419966,30.41200788705774,18,70
2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.22470489982515574,0.5262763574719429,0.9612362394109368,0.9432634012773633,0.6612627953290939,0.4875122522935271,0.54005375970155,0.6578054828569293,0.5,-7.808873947852076,64.99942557952453,18,70
2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0456726335082416,0.11794633600888922,0.5170104054093431,0.007082737859151081,0.04133276129596105,0.045405323159281266,0.06794448174583102,0.5503293722792173,0.19588231495250724,-10.784886811722352,45.93094155626893,18,70
2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.09775524808593025,0.16037851578710186,0.1417773916362285,7.290622769465799e-19,0.0,0.09783111626172926,0.0,0.5385332636490823,0.22566241087768465,-10.718391286475626,44.05980804416609,18,70
2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.033514612047378274,0.03403529426952111,0.3154791914002931,1.860583432345249e-18,0.0,0.04895649205148045,7.933370382322879e-18,0.564713515943768,0.13668458843836814,-10.693570129321664,41.714788833384674,18,70
2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.05999809181356795,0.1372381945056697,0.5625733195466494,0.007592482521769934,0.03696715598001293,0.05580033079773539,0.0845010776555882,0.5722419105433313,0.5,-7.3898937559878695,40.4150775754179,18,70
2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.18567915721349706,0.2141156515143255,0.441763923420291,0.008280275139709187,0.030581253181328743,0.03946839384714513,0.11328802328044826,0.582078447887582,0.5,-7.553376993163945,40.07052173979553,18,70
2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.005122014586400721,0.01654267906193657,0.21742004948560423,1.779121291158922e-17,0.0,0.06249550366748629,1.9448024123676e-18,0.5414265388823091,0.15948509164393343,-10.703073910154862,42.41344241743842,18,70
2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.1014556832014558,0.20663851177816936,0.2905059976339145,0.009241439758246192,0.00797356854095897,0.04669431394833764,0.06567034954448711,0.5398295548397023,0.13741226708572082,-10.771682873338921,44.30263421636005,18,70
2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.637851296924623e-18,0.026123062961093357,0.08598375396810592,2.696279886134522e-17,1.0050812379253369e-17,0.052665557243807434,6.971635704339002e-18,0.5565147381708987,0.1477492249082522,-10.673304663425673,41.09810646449217,18,70
2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.04076779153997122,0.01999747112842544,0.17481072972612782,1.5659940187659782e-17,1.3788044449649658e-17,0.0537223204515265,0.0,0.5552653397945876,0.14097622519204211,-7.704663496612624,42.22812823297066,18,70
2.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5485259993001819,0.7717979410663247,0.23605698626488447,0.4429423613473773,0.4180217990651727,0.21558442804962397,0.8291596518829465,0.363187356851995,0.9118451625108719,-10.80136740366222,64.25037469979651,18,70
