n_eval,best_gap.gap,best_gap.ratio,best_gap.regret,best_gap.abs_regret,best_gap.f_best,best_gap.f_opt,n_eval.n_eval,f_best.f_best,doe.size,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,run,seed,runtime_sec
305,0.7148882936617227,0.5140713275972938,177.0386845231487,246.19712537248316,7.355006441821152,6.64011814815943,305,7.355006441821152,,,,,,,0,2000,29.786551237106323
75,2.24662355272777,1.0,0.0,0.0,8.8867417008872,6.64011814815943,75,8.8867417008872,,,,,,,1,2001,29.84061813354492
85,2.24662355272777,1.0,10.0,22.466235527277696,8.8867417008872,6.64011814815943,85,8.8867417008872,,,,,,,1,2001,29.84061813354492
95,2.153356064891974,0.9584854847076834,19.792427423538417,44.466133615376414,8.793474213051404,6.64011814815943,95,8.793474213051404,,,,,,,1,2001,29.84061813354492
105,2.153356064891974,0.9584854847076834,29.37728227061525,65.99969426429615,8.793474213051404,6.64011814815943,105,8.793474213051404,,,,,,,1,2001,29.84061813354492
115,2.153356064891974,0.9584854847076834,38.96213711769208,87.5332549132159,8.793474213051404,6.64011814815943,115,8.793474213051404,,,,,,,1,2001,29.84061813354492
125,2.153356064891974,0.9584854847076834,48.546991964768914,109.06681556213564,8.793474213051404,6.64011814815943,125,8.793474213051404,,,,,,,1,2001,29.84061813354492
135,0.6908742294951828,0.3075166859424882,54.877002818019776,123.28796703407144,7.330992377654613,6.64011814815943,135,7.330992377654613,,,,,,,1,2001,29.84061813354492
145,0.6908742294951828,0.3075166859424882,57.95216967744466,130.19670932902326,7.330992377654613,6.64011814815943,145,7.330992377654613,,,,,,,1,2001,29.84061813354492
155,0.6908742294951828,0.3075166859424882,61.02733653686954,137.10545162397509,7.330992377654613,6.64011814815943,155,7.330992377654613,,,,,,,1,2001,29.84061813354492
165,0.6908742294951828,0.3075166859424882,64.10250339629442,144.0141939189269,7.330992377654613,6.64011814815943,165,7.330992377654613,,,,,,,1,2001,29.84061813354492
175,0.6908742294951828,0.3075166859424882,67.1776702557193,150.92293621387873,7.330992377654613,6.64011814815943,175,7.330992377654613,,,,,,,1,2001,29.84061813354492
185,0.644687047875407,0.2869581987123081,70.15004467899328,157.60074260073168,7.284805196034837,6.64011814815943,185,7.284805196034837,,,,,,,1,2001,29.84061813354492
195,0.644687047875407,0.2869581987123081,73.01962666611637,164.04761307948576,7.284805196034837,6.64011814815943,195,7.284805196034837,,,,,,,1,2001,29.84061813354492
205,0.644687047875407,0.2869581987123081,75.88920865323945,170.49448355823984,7.284805196034837,6.64011814815943,205,7.284805196034837,,,,,,,1,2001,29.84061813354492
215,0.644687047875407,0.2869581987123081,78.75879064036253,176.9413540369939,7.284805196034837,6.64011814815943,215,7.284805196034837,,,,,,,1,2001,29.84061813354492
225,0.644687047875407,0.2869581987123081,81.62837262748562,183.388224515748,7.284805196034837,6.64011814815943,225,7.284805196034837,,,,,,,1,2001,29.84061813354492
235,0.644687047875407,0.2869581987123081,84.4979546146087,189.83509499450207,7.284805196034837,6.64011814815943,235,7.284805196034837,,,,,,,1,2001,29.84061813354492
245,0.644687047875407,0.2869581987123081,87.36753660173179,196.28196547325612,7.284805196034837,6.64011814815943,245,7.284805196034837,,,,,,,1,2001,29.84061813354492
255,0.644687047875407,0.2869581987123081,90.23711858885488,202.72883595201023,7.284805196034837,6.64011814815943,255,7.284805196034837,,,,,,,1,2001,29.84061813354492
265,0.644687047875407,0.2869581987123081,93.10670057597795,209.1757064307643,7.284805196034837,6.64011814815943,265,7.284805196034837,,,,,,,1,2001,29.84061813354492
275,0.644687047875407,0.2869581987123081,95.97628256310104,215.6225769095184,7.284805196034837,6.64011814815943,275,7.284805196034837,,,,,,,1,2001,29.84061813354492
285,0.644687047875407,0.2869581987123081,98.84586455022412,222.0694473882725,7.284805196034837,6.64011814815943,285,7.284805196034837,,,,,,,1,2001,29.84061813354492
295,0.644687047875407,0.2869581987123081,101.7154465373472,228.51631786702652,7.284805196034837,6.64011814815943,295,7.284805196034837,,,,,,,1,2001,29.84061813354492
305,0.644687047875407,0.2869581987123081,104.58502852447027,234.96318834578065,7.284805196034837,6.64011814815943,305,7.284805196034837,,,,,,,1,2001,29.84061813354492
75,0.7341905985992385,1.0,0.0,0.0,7.374308746758668,6.64011814815943,75,7.374308746758668,,,,,,,2,2002,29.183465480804443
85,0.7341905985992385,1.0,10.0,7.341905985992385,7.374308746758668,6.64011814815943,85,7.374308746758668,,,,,,,2,2002,29.183465480804443
95,0.7341905985992385,1.0,20.0,14.68381197198477,7.374308746758668,6.64011814815943,95,7.374308746758668,,,,,,,2,2002,29.183465480804443
105,0.7341905985992385,1.0,30.0,22.02571795797716,7.374308746758668,6.64011814815943,105,7.374308746758668,,,,,,,2,2002,29.183465480804443
115,0.7341905985992385,1.0,40.0,29.36762394396954,7.374308746758668,6.64011814815943,115,7.374308746758668,,,,,,,2,2002,29.183465480804443
125,0.7341905985992385,1.0,50.0,36.70952992996192,7.374308746758668,6.64011814815943,125,7.374308746758668,,,,,,,2,2002,29.183465480804443
135,0.7341905985992385,1.0,60.0,44.05143591595431,7.374308746758668,6.64011814815943,135,7.374308746758668,,,,,,,2,2002,29.183465480804443
145,0.7341905985992385,1.0,70.0,51.39334190194669,7.374308746758668,6.64011814815943,145,7.374308746758668,,,,,,,2,2002,29.183465480804443
155,0.7341905985992385,1.0,80.0,58.735247887939074,7.374308746758668,6.64011814815943,155,7.374308746758668,,,,,,,2,2002,29.183465480804443
165,0.7341905985992385,1.0,90.0,66.07715387393147,7.374308746758668,6.64011814815943,165,7.374308746758668,,,,,,,2,2002,29.183465480804443
175,0.7341905985992385,1.0,100.0,73.41905985992385,7.374308746758668,6.64011814815943,175,7.374308746758668,,,,,,,2,2002,29.183465480804443
185,0.7341905985992385,1.0,110.0,80.76096584591623,7.374308746758668,6.64011814815943,185,7.374308746758668,,,,,,,2,2002,29.183465480804443
195,0.4226376555846416,0.5756511407133128,117.87825570356657,86.54510711683564,7.062755803744071,6.64011814815943,195,7.062755803744071,,,,,,,2,2002,29.183465480804443
205,0.4226376555846416,0.5756511407133128,123.6347671106997,90.77148367268204,7.062755803744071,6.64011814815943,205,7.062755803744071,,,,,,,2,2002,29.183465480804443
215,0.4226376555846416,0.5756511407133128,129.39127851783283,94.99786022852848,7.062755803744071,6.64011814815943,215,7.062755803744071,,,,,,,2,2002,29.183465480804443
225,0.4226376555846416,0.5756511407133128,135.14778992496596,99.22423678437488,7.062755803744071,6.64011814815943,225,7.062755803744071,,,,,,,2,2002,29.183465480804443
235,0.4226376555846416,0.5756511407133128,140.9043013320991,103.4506133402213,7.062755803744071,6.64011814815943,235,7.062755803744071,,,,,,,2,2002,29.183465480804443
245,0.4226376555846416,0.5756511407133128,146.66081273923223,107.67698989606772,7.062755803744071,6.64011814815943,245,7.062755803744071,,,,,,,2,2002,29.183465480804443
255,0.4226376555846416,0.5756511407133128,152.41732414636536,111.90336645191412,7.062755803744071,6.64011814815943,255,7.062755803744071,,,,,,,2,2002,29.183465480804443
265,0.4226376555846416,0.5756511407133128,158.1738355534985,116.12974300776054,7.062755803744071,6.64011814815943,265,7.062755803744071,,,,,,,2,2002,29.183465480804443
275,0.4226376555846416,0.5756511407133128,163.93034696063162,120.35611956360697,7.062755803744071,6.64011814815943,275,7.062755803744071,,,,,,,2,2002,29.183465480804443
285,0.4226376555846416,0.5756511407133128,169.68685836776476,124.58249611945337,7.062755803744071,6.64011814815943,285,7.062755803744071,,,,,,,2,2002,29.183465480804443
295,0.4226376555846416,0.5756511407133128,175.4433697748979,128.8088726752998,7.062755803744071,6.64011814815943,295,7.062755803744071,,,,,,,2,2002,29.183465480804443
305,0.4226376555846416,0.5756511407133128,181.19988118203105,133.03524923114622,7.062755803744071,6.64011814815943,305,7.062755803744071,,,,,,,2,2002,29.183465480804443
75,1.7142329522714954,1.0,0.0,0.0,8.354351100430925,6.64011814815943,75,8.354351100430925,,,,,,,3,2003,30.225932598114014
85,1.7142329522714954,1.0,10.0,17.142329522714952,8.354351100430925,6.64011814815943,85,8.354351100430925,,,,,,,3,2003,30.225932598114014
95,1.7142329522714954,1.0,20.0,34.284659045429905,8.354351100430925,6.64011814815943,95,8.354351100430925,,,,,,,3,2003,30.225932598114014
105,1.7142329522714954,1.0,30.0,51.42698856814486,8.354351100430925,6.64011814815943,105,8.354351100430925,,,,,,,3,2003,30.225932598114014
115,1.7142329522714954,1.0,40.0,68.56931809085981,8.354351100430925,6.64011814815943,115,8.354351100430925,,,,,,,3,2003,30.225932598114014
125,1.7142329522714954,1.0,50.0,85.71164761357477,8.354351100430925,6.64011814815943,125,8.354351100430925,,,,,,,3,2003,30.225932598114014
135,1.7142329522714954,1.0,60.0,102.85397713628971,8.354351100430925,6.64011814815943,135,8.354351100430925,,,,,,,3,2003,30.225932598114014
145,1.7142329522714954,1.0,70.0,119.99630665900467,8.354351100430925,6.64011814815943,145,8.354351100430925,,,,,,,3,2003,30.225932598114014
155,1.7142329522714954,1.0,80.0,137.13863618171965,8.354351100430925,6.64011814815943,155,8.354351100430925,,,,,,,3,2003,30.225932598114014
165,1.7142329522714954,1.0,90.0,154.2809657044346,8.354351100430925,6.64011814815943,165,8.354351100430925,,,,,,,3,2003,30.225932598114014
175,1.7142329522714954,1.0,100.0,171.42329522714957,8.354351100430925,6.64011814815943,175,8.354351100430925,,,,,,,3,2003,30.225932598114014
185,1.7142329522714954,1.0,110.0,188.56562474986453,8.354351100430925,6.64011814815943,185,8.354351100430925,,,,,,,3,2003,30.225932598114014
195,1.7142329522714954,1.0,120.0,205.70795427257949,8.354351100430925,6.64011814815943,195,8.354351100430925,,,,,,,3,2003,30.225932598114014
205,1.7142329522714954,1.0,130.0,222.85028379529444,8.354351100430925,6.64011814815943,205,8.354351100430925,,,,,,,3,2003,30.225932598114014
215,1.7142329522714954,1.0,140.0,239.9926133180094,8.354351100430925,6.64011814815943,215,8.354351100430925,,,,,,,3,2003,30.225932598114014
225,1.7142329522714954,1.0,150.0,257.1349428407244,8.354351100430925,6.64011814815943,225,8.354351100430925,,,,,,,3,2003,30.225932598114014
235,1.7142329522714954,1.0,160.0,274.2772723634393,8.354351100430925,6.64011814815943,235,8.354351100430925,,,,,,,3,2003,30.225932598114014
245,1.7142329522714954,1.0,170.0,291.4196018861542,8.354351100430925,6.64011814815943,245,8.354351100430925,,,,,,,3,2003,30.225932598114014
255,1.7142329522714954,1.0,180.0,308.5619314088692,8.354351100430925,6.64011814815943,255,8.354351100430925,,,,,,,3,2003,30.225932598114014
265,0.5918318374621299,0.3452458644421141,186.72622932221057,320.0922553575373,7.23194998562156,6.64011814815943,265,7.23194998562156,,,,,,,3,2003,30.225932598114014
275,0.5918318374621299,0.3452458644421141,190.1786879666317,326.0105737321586,7.23194998562156,6.64011814815943,275,7.23194998562156,,,,,,,3,2003,30.225932598114014
285,0.5918318374621299,0.3452458644421141,193.63114661105288,331.9288921067799,7.23194998562156,6.64011814815943,285,7.23194998562156,,,,,,,3,2003,30.225932598114014
295,0.5918318374621299,0.3452458644421141,197.083605255474,337.84721048140125,7.23194998562156,6.64011814815943,295,7.23194998562156,,,,,,,3,2003,30.225932598114014
305,0.5918318374621299,0.3452458644421141,200.53606389989517,343.76552885602257,7.23194998562156,6.64011814815943,305,7.23194998562156,,,,,,,3,2003,30.225932598114014
75,2.3872000252096344,1.0,0.0,0.0,9.027318173369064,6.64011814815943,75,9.027318173369064,,,,,,,4,2004,29.584611177444454
85,1.85821688529228,0.7784085395730921,8.892042697865461,21.227084552509574,8.49833503345171,6.64011814815943,85,8.49833503345171,,,,,,,4,2004,29.584611177444454
95,1.85821688529228,0.7784085395730921,16.676128093596382,39.80925340543237,8.49833503345171,6.64011814815943,95,8.49833503345171,,,,,,,4,2004,29.584611177444454
105,1.85821688529228,0.7784085395730921,24.4602134893273,58.39142225835517,8.49833503345171,6.64011814815943,105,8.49833503345171,,,,,,,4,2004,29.584611177444454
115,1.85821688529228,0.7784085395730921,32.24429888505822,76.97359111127797,8.49833503345171,6.64011814815943,115,8.49833503345171,,,,,,,4,2004,29.584611177444454
125,1.85821688529228,0.7784085395730921,40.02838428078914,95.55575996420076,8.49833503345171,6.64011814815943,125,8.49833503345171,,,,,,,4,2004,29.584611177444454
135,1.85821688529228,0.7784085395730921,47.81246967652006,114.13792881712357,8.49833503345171,6.64011814815943,135,8.49833503345171,,,,,,,4,2004,29.584611177444454
145,1.85821688529228,0.7784085395730921,55.59655507225098,132.72009767004636,8.49833503345171,6.64011814815943,145,8.49833503345171,,,,,,,4,2004,29.584611177444454
155,1.85821688529228,0.7784085395730921,63.3806404679819,151.30226652296915,8.49833503345171,6.64011814815943,155,8.49833503345171,,,,,,,4,2004,29.584611177444454
165,1.85821688529228,0.7784085395730921,71.16472586371282,169.88443537589194,8.49833503345171,6.64011814815943,165,8.49833503345171,,,,,,,4,2004,29.584611177444454
175,1.85821688529228,0.7784085395730921,78.94881125944374,188.46660422881476,8.49833503345171,6.64011814815943,175,8.49833503345171,,,,,,,4,2004,29.584611177444454
185,1.85821688529228,0.7784085395730921,86.73289665517467,207.04877308173752,8.49833503345171,6.64011814815943,185,8.49833503345171,,,,,,,4,2004,29.584611177444454
195,1.6294930717644585,0.682595951137929,94.03791910872978,224.4873228670212,8.269611219923888,6.64011814815943,195,8.269611219923888,,,,,,,4,2004,29.584611177444454
205,1.6294930717644585,0.682595951137929,100.86387862010908,240.7822535846658,8.269611219923888,6.64011814815943,205,8.269611219923888,,,,,,,4,2004,29.584611177444454
215,1.6294930717644585,0.682595951137929,107.68983813148836,257.0771843023104,8.269611219923888,6.64011814815943,215,8.269611219923888,,,,,,,4,2004,29.584611177444454
225,1.6294930717644585,0.682595951137929,114.51579764286768,273.372115019955,8.269611219923888,6.64011814815943,225,8.269611219923888,,,,,,,4,2004,29.584611177444454
235,1.6294930717644585,0.682595951137929,121.34175715424696,289.6670457375996,8.269611219923888,6.64011814815943,235,8.269611219923888,,,,,,,4,2004,29.584611177444454
245,1.6294930717644585,0.682595951137929,128.16771666562624,305.9619764552442,8.269611219923888,6.64011814815943,245,8.269611219923888,,,,,,,4,2004,29.584611177444454
255,1.6294930717644585,0.682595951137929,134.99367617700554,322.2569071728888,8.269611219923888,6.64011814815943,255,8.269611219923888,,,,,,,4,2004,29.584611177444454
265,1.6294930717644585,0.682595951137929,141.81963568838484,338.5518378905334,8.269611219923888,6.64011814815943,265,8.269611219923888,,,,,,,4,2004,29.584611177444454
275,1.6294930717644585,0.682595951137929,148.64559519976413,354.846768608178,8.269611219923888,6.64011814815943,275,8.269611219923888,,,,,,,4,2004,29.584611177444454
285,1.6294930717644585,0.682595951137929,155.47155471114343,371.1416993258226,8.269611219923888,6.64011814815943,285,8.269611219923888,,,,,,,4,2004,29.584611177444454
295,1.6294930717644585,0.682595951137929,162.29751422252272,387.4366300434672,8.269611219923888,6.64011814815943,295,8.269611219923888,,,,,,,4,2004,29.584611177444454
305,0.949376150767276,0.3976944289299366,167.69896612286206,400.3309761561259,7.589494298926706,6.64011814815943,305,7.589494298926706,,,,,,,4,2004,29.584611177444454
75,1.4261816273431576,1.0,0.0,0.0,8.066299775502587,6.64011814815943,75,8.066299775502587,,,,,,,5,2005,29.48692274093628
85,1.0199305272392287,0.7151477116833033,8.575738558416518,12.230560772911932,7.660048675398658,6.64011814815943,85,7.660048675398658,,,,,,,5,2005,29.48692274093628
95,1.0199305272392287,0.7151477116833033,15.72721567524955,22.42986604530422,7.660048675398658,6.64011814815943,95,7.660048675398658,,,,,,,5,2005,29.48692274093628
105,1.0199305272392287,0.7151477116833033,22.87869279208258,32.6291713176965,7.660048675398658,6.64011814815943,105,7.660048675398658,,,,,,,5,2005,29.48692274093628
115,1.0199305272392287,0.7151477116833033,30.030169908915614,42.82847659008879,7.660048675398658,6.64011814815943,115,7.660048675398658,,,,,,,5,2005,29.48692274093628
125,1.0199305272392287,0.7151477116833033,37.181647025748646,53.02778186248108,7.660048675398658,6.64011814815943,125,7.660048675398658,,,,,,,5,2005,29.48692274093628
135,1.0199305272392287,0.7151477116833033,44.33312414258168,63.227087134873365,7.660048675398658,6.64011814815943,135,7.660048675398658,,,,,,,5,2005,29.48692274093628
145,1.0199305272392287,0.7151477116833033,51.48460125941472,73.42639240726565,7.660048675398658,6.64011814815943,145,7.660048675398658,,,,,,,5,2005,29.48692274093628
155,1.0199305272392287,0.7151477116833033,58.63607837624775,83.62569767965795,7.660048675398658,6.64011814815943,155,7.660048675398658,,,,,,,5,2005,29.48692274093628
165,1.0199305272392287,0.7151477116833033,65.78755549308079,93.82500295205024,7.660048675398658,6.64011814815943,165,7.660048675398658,,,,,,,5,2005,29.48692274093628
175,1.0199305272392287,0.7151477116833033,72.93903260991382,104.0243082244425,7.660048675398658,6.64011814815943,175,7.660048675398658,,,,,,,5,2005,29.48692274093628
185,1.0199305272392287,0.7151477116833033,80.09050972674686,114.2236134968348,7.660048675398658,6.64011814815943,185,7.660048675398658,,,,,,,5,2005,29.48692274093628
195,1.0199305272392287,0.7151477116833033,87.2419868435799,124.42291876922708,7.660048675398658,6.64011814815943,195,7.660048675398658,,,,,,,5,2005,29.48692274093628
205,0.5768024371483778,0.404438274964253,92.83991677681767,132.4065835911651,7.216920585307808,6.64011814815943,205,7.216920585307808,,,,,,,5,2005,29.48692274093628
215,0.5768024371483778,0.404438274964253,96.8842995264602,138.17460796264888,7.216920585307808,6.64011814815943,215,7.216920585307808,,,,,,,5,2005,29.48692274093628
225,0.5768024371483778,0.404438274964253,100.92868227610272,143.94263233413267,7.216920585307808,6.64011814815943,225,7.216920585307808,,,,,,,5,2005,29.48692274093628
235,0.5768024371483778,0.404438274964253,104.97306502574526,149.71065670561646,7.216920585307808,6.64011814815943,235,7.216920585307808,,,,,,,5,2005,29.48692274093628
245,0.5768024371483778,0.404438274964253,109.01744777538778,155.47868107710025,7.216920585307808,6.64011814815943,245,7.216920585307808,,,,,,,5,2005,29.48692274093628
255,0.5768024371483778,0.404438274964253,113.0618305250303,161.24670544858404,7.216920585307808,6.64011814815943,255,7.216920585307808,,,,,,,5,2005,29.48692274093628
265,0.5768024371483778,0.404438274964253,117.10621327467284,167.01472982006783,7.216920585307808,6.64011814815943,265,7.216920585307808,,,,,,,5,2005,29.48692274093628
275,0.5768024371483778,0.404438274964253,121.15059602431536,172.78275419155162,7.216920585307808,6.64011814815943,275,7.216920585307808,,,,,,,5,2005,29.48692274093628
285,0.5768024371483778,0.404438274964253,125.19497877395789,178.5507785630354,7.216920585307808,6.64011814815943,285,7.216920585307808,,,,,,,5,2005,29.48692274093628
295,0.5768024371483778,0.404438274964253,129.2393615236004,184.3188029345192,7.216920585307808,6.64011814815943,295,7.216920585307808,,,,,,,5,2005,29.48692274093628
305,0.5768024371483778,0.404438274964253,133.28374427324292,190.086827306003,7.216920585307808,6.64011814815943,305,7.216920585307808,,,,,,,5,2005,29.48692274093628
75,1.958126862321952,1.0,0.0,0.0,8.598245010481381,6.64011814815943,75,8.598245010481381,,,,,,,6,2006,29.121160984039307
85,1.958126862321952,1.0,10.0,19.581268623219515,8.598245010481381,6.64011814815943,85,8.598245010481381,,,,,,,6,2006,29.121160984039307
95,1.958126862321952,1.0,20.0,39.16253724643903,8.598245010481381,6.64011814815943,95,8.598245010481381,,,,,,,6,2006,29.121160984039307
105,1.958126862321952,1.0,30.0,58.743805869658544,8.598245010481381,6.64011814815943,105,8.598245010481381,,,,,,,6,2006,29.121160984039307
115,1.958126862321952,1.0,40.0,78.32507449287806,8.598245010481381,6.64011814815943,115,8.598245010481381,,,,,,,6,2006,29.121160984039307
125,1.958126862321952,1.0,50.0,97.90634311609756,8.598245010481381,6.64011814815943,125,8.598245010481381,,,,,,,6,2006,29.121160984039307
135,1.087401930459774,0.5553276201779542,57.77663810088977,113.1339870800062,7.727520078619204,6.64011814815943,135,7.727520078619204,,,,,,,6,2006,29.121160984039307
145,1.087401930459774,0.5553276201779542,63.32991430266931,124.00800638460396,7.727520078619204,6.64011814815943,145,7.727520078619204,,,,,,,6,2006,29.121160984039307
155,0.7173827126592087,0.3663617135656545,67.93836097138735,133.03192960019885,7.3575008608186385,6.64011814815943,155,7.3575008608186385,,,,,,,6,2006,29.121160984039307
165,0.7173827126592087,0.3663617135656545,71.6019781070439,140.20575672679092,7.3575008608186385,6.64011814815943,165,7.3575008608186385,,,,,,,6,2006,29.121160984039307
175,0.7173827126592087,0.3663617135656545,75.26559524270046,147.379583853383,7.3575008608186385,6.64011814815943,175,7.3575008608186385,,,,,,,6,2006,29.121160984039307
185,0.7173827126592087,0.3663617135656545,78.92921237835701,154.55341097997507,7.3575008608186385,6.64011814815943,185,7.3575008608186385,,,,,,,6,2006,29.121160984039307
195,0.7173827126592087,0.3663617135656545,82.59282951401356,161.72723810656714,7.3575008608186385,6.64011814815943,195,7.3575008608186385,,,,,,,6,2006,29.121160984039307
205,0.7173827126592087,0.3663617135656545,86.25644664967011,168.90106523315922,7.3575008608186385,6.64011814815943,205,7.3575008608186385,,,,,,,6,2006,29.121160984039307
215,0.7173827126592087,0.3663617135656545,89.92006378532666,176.0748923597513,7.3575008608186385,6.64011814815943,215,7.3575008608186385,,,,,,,6,2006,29.121160984039307
225,0.7173827126592087,0.3663617135656545,93.5836809209832,183.24871948634336,7.3575008608186385,6.64011814815943,225,7.3575008608186385,,,,,,,6,2006,29.121160984039307
235,0.7173827126592087,0.3663617135656545,97.24729805663976,190.42254661293543,7.3575008608186385,6.64011814815943,235,7.3575008608186385,,,,,,,6,2006,29.121160984039307
245,0.7173827126592087,0.3663617135656545,100.91091519229632,197.5963737395275,7.3575008608186385,6.64011814815943,245,7.3575008608186385,,,,,,,6,2006,29.121160984039307
255,0.7173827126592087,0.3663617135656545,104.57453232795288,204.7702008661196,7.3575008608186385,6.64011814815943,255,7.3575008608186385,,,,,,,6,2006,29.121160984039307
265,0.7173827126592087,0.3663617135656545,108.23814946360942,211.94402799271165,7.3575008608186385,6.64011814815943,265,7.3575008608186385,,,,,,,6,2006,29.121160984039307
275,0.7173827126592087,0.3663617135656545,111.90176659926595,219.11785511930373,7.3575008608186385,6.64011814815943,275,7.3575008608186385,,,,,,,6,2006,29.121160984039307
285,0.7173827126592087,0.3663617135656545,115.56538373492252,226.2916822458958,7.3575008608186385,6.64011814815943,285,7.3575008608186385,,,,,,,6,2006,29.121160984039307
295,0.7173827126592087,0.3663617135656545,119.22900087057909,233.46550937248787,7.3575008608186385,6.64011814815943,295,7.3575008608186385,,,,,,,6,2006,29.121160984039307
305,0.7173827126592087,0.3663617135656545,122.89261800623562,240.63933649907997,7.3575008608186385,6.64011814815943,305,7.3575008608186385,,,,,,,6,2006,29.121160984039307
75,0.567136308384466,1.0,0.0,0.0,7.207254456543896,6.64011814815943,75,7.207254456543896,,,,,,,7,2007,30.21836256980896
85,0.567136308384466,1.0,10.0,5.6713630838446605,7.207254456543896,6.64011814815943,85,7.207254456543896,,,,,,,7,2007,30.21836256980896
95,0.567136308384466,1.0,20.0,11.34272616768932,7.207254456543896,6.64011814815943,95,7.207254456543896,,,,,,,7,2007,30.21836256980896
105,0.567136308384466,1.0,30.0,17.01408925153398,7.207254456543896,6.64011814815943,105,7.207254456543896,,,,,,,7,2007,30.21836256980896
115,0.567136308384466,1.0,40.0,22.68545233537864,7.207254456543896,6.64011814815943,115,7.207254456543896,,,,,,,7,2007,30.21836256980896
125,0.567136308384466,1.0,50.0,28.356815419223302,7.207254456543896,6.64011814815943,125,7.207254456543896,,,,,,,7,2007,30.21836256980896
135,0.567136308384466,1.0,60.0,34.02817850306796,7.207254456543896,6.64011814815943,135,7.207254456543896,,,,,,,7,2007,30.21836256980896
145,0.567136308384466,1.0,70.0,39.69954158691262,7.207254456543896,6.64011814815943,145,7.207254456543896,,,,,,,7,2007,30.21836256980896
