x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,f0,g0,g1,g2,g3,g4,run,seed
1.0,0.0,0.0,1.0,0.0,0.0,7.25,1.4500000000000002,3.0,0.4737426368519664,0.7852405356243253,0.5,3921.3380962610245,16568.208520300686,10500.0,24.62650314840308,0.824358709757671,-12.502503689045561,-3.386993332736127,0.0,-0.17180757150053982,8,60
1.0,0.0,0.0,1.0,0.0,1.0,7.25,1.4500000000000002,3.0,0.5701884180307388,0.4367998382076621,0.5,14568.987250328064,4437.9166308790445,10500.0,23.798294490628617,0.8219879231939635,-7.954133768023825,-10.077383435892656,0.0,-0.45056012943387036,8,60
1.0,0.0,0.0,1.0,1.0,0.0,7.25,1.4500000000000002,3.0,0.07886395789682865,0.21933290734887123,0.5,9213.492657057941,7421.356118284166,10500.0,,,-11.45075508335591,-13.381321307757103,0.0,-0.624533674120903,8,60
1.0,0.0,0.0,1.0,1.0,1.0,7.25,1.4500000000000002,3.0,0.9863358372822404,0.6208749245852232,0.5,19936.52136158198,13548.889469355345,10500.0,21.49717332933481,0.7835759621870173,-9.814827697827582,-3.583758192351082,0.0,-0.30330006033182144,8,60
1.0,0.0,0.0,2.0,1.0,2.0,7.25,1.4500000000000002,3.0,0.26740897819399834,0.3007405009120703,0.9923247992992401,13976.369490846992,7831.076016649604,18149.703323841095,,,-12.436283635811751,-12.436283635811753,-12.436283635811753,-0.2333333333333334,8,60
1.0,0.0,0.0,2.0,0.0,2.0,7.25,1.4500000000000002,3.0,0.6748661389574409,0.9147157333791256,0.09848544932901859,5701.76169835031,13142.5069430843,4274.403818883002,,,-11.556003844476038,-11.55600384447604,-11.55600384447604,-0.2333333333333334,8,60
1.0,0.0,0.0,2.0,2.0,0.0,7.25,1.4500000000000002,3.0,0.16021281946450472,0.7416821634396911,0.3785254508256912,18154.062748886645,17275.94744414091,7842.535010538995,,,-12.807703591979505,-12.807703591979505,-12.807703591979505,-0.2333333333333334,8,60
1.0,0.0,0.0,2.0,0.0,1.0,7.25,1.4500000000000002,3.0,0.7566429283469915,0.10561340767890215,0.5306646469980478,9808.716342784464,3735.8297435566783,12225.047970190644,,,-11.959779728766744,-12.976142252559109,-7.578178730343436,-0.19097755625844004,8,60
1.0,0.0,0.0,2.0,0.0,0.0,7.25,1.4500000000000002,3.0,0.9267207188531756,0.1790238693356514,0.795275560580194,17062.615394592285,19861.904913559556,10069.31586842984,21.750838945985628,0.7632402025483276,-13.913842039014686,-12.341756926292494,4.2859739981590295,0.07943954393267638,8,60
1.0,0.0,0.0,2.0,2.0,1.0,7.25,1.4500000000000002,3.0,0.021690212190151215,0.543016018345952,0.17446171957999468,6483.8577657938,1126.1706398800015,14154.663911089301,,,-13.783779985343623,-13.41142087551916,-13.769421563538895,-0.1260178096592427,8,60
1.0,0.0,0.0,2.0,2.0,2.0,7.25,1.4500000000000002,3.0,0.5011414606124163,0.8631472373381257,0.3338752454146743,11806.431244127452,10009.903322905302,15329.462382942438,,,-11.871602175846109,-11.871602175846109,-11.871602175846109,-0.2333333333333334,8,60
1.0,0.0,0.0,2.0,1.0,0.0,7.25,1.4500000000000002,3.0,0.41006673965603113,0.4770610658451915,0.6963873626664281,1006.1759008094668,11016.370988450944,1750.7479609921575,,,-12.066154336395833,-12.066154336395835,-12.066154336395835,-0.2333333333333334,8,60
0.0,1.0,1.0,0.0,0.0,0.0,3.8211739505641162,1.2777048479765654,3.0,0.09587414469569921,0.5,0.5,16031.870578415692,10500.0,10500.0,,0.0,-9.719447818280148,0.0,0.0,-0.9,8,60
0.0,1.0,0.0,0.0,0.0,0.0,8.428861446212977,1.779491283930838,3.0,0.9384132586419582,0.5,0.5,7756.103684194386,10500.0,10500.0,,,16.679020539783842,0.0,0.0,-0.9,8,60
0.0,1.0,1.0,0.0,0.0,0.0,11.526029569562525,1.125844914559275,3.0,0.46088278852403164,0.5,0.5,10759.44990850985,10500.0,10500.0,,0.0,10.088709713737689,0.0,0.0,-0.9,8,60
0.0,1.0,0.0,0.0,0.0,0.0,5.634360437747091,1.5865636522881688,3.0,0.6144489543512464,0.5,0.5,2405.9863928705454,10500.0,10500.0,10.824040449095735,-0.00037667108058070387,8.504284468830889,0.0,0.0,-0.9,8,60
0.0,1.0,1.0,0.0,0.0,0.0,7.083123097196221,1.2317883857525886,3.0,0.6943711414933205,0.5,0.5,14967.685773037374,10500.0,10500.0,,0.0,19.095515690624637,0.0,0.0,-0.9,8,60
0.0,1.0,0.0,0.0,0.0,0.0,10.334732117131352,1.473762297164649,3.0,0.34940543305128813,0.5,0.5,4394.725917838514,10500.0,10500.0,,,-0.28936447320528735,0.0,0.0,-0.9,8,60
0.0,1.0,1.0,0.0,0.0,0.0,9.866103637963533,1.4328777503222228,3.0,0.8621378848329186,0.5,0.5,19240.47290161252,10500.0,10500.0,,0.0,21.206802293491023,0.0,0.0,-0.9,8,60
0.0,1.0,0.0,0.0,0.0,0.0,2.61835603043437,1.6283979976549745,3.0,0.20321639068424702,0.5,0.5,8443.69599595666,10500.0,10500.0,18.73518782220722,-0.0015837347881415553,-6.974047235305367,0.0,0.0,-0.9,8,60
0.0,1.0,1.0,0.0,0.0,0.0,2.3712060139514506,1.2720258571207523,3.0,0.43183603323996067,0.5,0.5,17663.871951401234,10500.0,10500.0,,0.0,5.860536921707187,0.0,0.0,-0.9,8,60
0.0,0.0,1.0,0.0,0.0,0.0,9.622481843922287,1.4675529470667243,3.462723758071661,0.5243550920858979,0.5,0.5,9389.437429606915,10500.0,10500.0,,0.0,6.79445381360075,0.0,0.0,-0.9,8,60
0.0,0.0,0.0,0.0,0.0,0.0,10.415083755273372,1.4264920164830983,1.5310171507298946,0.01555736642330885,0.5,0.5,13575.473162345588,10500.0,10500.0,,,-13.586512326017786,0.0,0.0,-0.9,8,60
0.0,0.0,1.0,0.0,0.0,0.0,7.165716212708503,1.6684701002202929,4.10356156155467,0.9191206395626068,0.5,0.5,5230.297761969268,10500.0,10500.0,,0.0,18.10590082671817,0.0,0.0,-0.9,8,60
0.0,0.0,0.0,0.0,0.0,0.0,5.876686098985374,1.313696085382253,3.6315058059990406,0.7803605766966939,0.5,0.5,12150.440422818065,10500.0,10500.0,11.151345961197931,-1.2616729539560723e-05,20.825057630236472,0.0,0.0,-0.9,8,60
0.0,0.0,1.0,0.0,0.0,0.0,11.77700915466994,1.7744079804979265,2.2376996614038944,0.18538434617221355,0.5,0.5,1571.6363620012999,10500.0,10500.0,,0.0,-8.226395439130847,0.0,0.0,-0.9,8,60
0.0,0.0,0.0,0.0,0.0,0.0,8.342438762076199,1.1209379948675633,4.8021898008883,0.6667925603687763,0.5,0.5,17609.566503204405,10500.0,10500.0,10.30021212293236,-0.004889157904278352,21.018122314152663,0.0,0.0,-0.9,8,60
0.0,0.0,1.0,0.0,0.0,0.0,3.74211844522506,1.6227202584967018,1.313231486827135,0.2578433817252517,0.5,0.5,6809.266992844641,10500.0,10500.0,,0.0,-4.96316518615126,0.0,0.0,-0.9,8,60
0.0,0.0,0.0,0.0,0.0,0.0,4.138110740110278,1.3807381471619011,4.663220278918743,0.19706829730421305,0.5,0.5,10859.530142508447,10500.0,10500.0,16.703394752039234,-0.0015091523134278528,-5.7967178734519855,0.0,0.0,-0.9,8,60
0.0,1.0,1.0,1.0,0.0,0.0,7.454128986224532,1.7074728436768054,3.0,0.8545530829578638,0.23665096331387758,0.5,2583.9365189895034,7584.837309084833,10500.0,,0.0,-3.753533850590369,-12.321612175016835,0.0,-0.610679229348898,8,60
0.0,1.0,1.0,1.0,0.0,1.0,11.84487621486187,1.2289115375839175,3.0,0.3711594492197037,0.4194492679089308,0.5,16228.20321843028,3407.0032332092524,10500.0,,0.0,-9.779976188786403,-11.420657908460424,0.0,-0.4644405856728554,8,60
0.0,1.0,1.0,1.0,1.0,0.0,4.660251088440418,1.514682682324201,3.0,0.7176000205799937,0.8035677559673786,0.5,7874.910708516836,17624.707092531025,10500.0,,0.0,-12.630707006872374,-2.9158708884527407,0.0,-0.15714579522609706,8,60
0.0,1.0,1.0,1.0,1.0,1.0,6.087718832772225,1.1612334615550937,3.0,0.6063601355999708,0.9821074614301324,0.5,18989.57244772464,1371.612288057804,10500.0,,0.0,-13.515443023948805,6.355208483504217,0.0,-0.014314030855894111,8,60
0.0,1.0,0.0,1.0,0.0,0.0,10.67265860317275,1.5782384176738562,3.0,0.4513324620202184,0.36616505216807127,0.5,8416.5661605075,19596.824574284256,10500.0,,,-9.308565497655696,-11.91804451626,0.0,-0.507067958265543,8,60
0.0,1.0,0.0,1.0,0.0,1.0,8.872609385754913,1.3622681399807335,3.0,0.9621156370267272,0.04017356038093567,0.5,14922.046514227986,10669.278150424361,10500.0,7.89599152169978,-0.20569525614585316,10.845366142928402,-13.35923404220927,0.0,-0.7678611516952515,8,60
0.0,1.0,0.0,1.0,1.0,0.0,2.9569057836197317,1.7327580101788045,3.0,0.12106091156601906,0.6743056569248438,0.5,4125.225441530347,10339.81737587601,10500.0,19.668183292919124,-0.027623003130129775,-13.246186380388261,-12.291653562616496,0.0,-0.26055547446012495,8,60
0.0,1.0,0.0,1.0,1.0,1.0,3.040477511473,1.3369737083092332,3.0,0.6485854545608163,0.49444146640598774,0.5,10196.27112802118,11152.092627249658,10500.0,14.405144747108865,-1.1102230246251565e-16,-9.496064116685933,-9.659094196793713,0.0,-0.40444682687520983,8,60
0.0,1.0,1.0,1.0,0.0,1.0,8.952974890358746,1.7512185852974653,3.0,0.3075160104781389,0.8447902426123619,0.5,18397.102407179773,9858.018811792135,10500.0,,0.0,-13.289236065107348,-8.587050798989441,0.0,-0.12416780591011045,8,60
0.0,1.0,1.0,2.0,0.0,0.0,11.08371704351157,1.1851577903144062,3.0,0.7949055060744286,0.5612794635817409,0.7518548304215074,4719.728227704763,2154.7647016122937,17239.17454201728,,0.0,-11.567741313603957,-11.567741313603959,-11.567741313603959,-0.2333333333333334,8,60
0.0,1.0,0.0,2.0,2.0,0.0,6.496857794933021,1.5584177532233299,3.0,0.13986216019839048,0.1617370778694749,0.15342943649739027,13139.737885445356,18821.641692891717,2318.1794472038746,13.722516132141314,-0.14075802022874695,-12.333130632000122,-13.492125319955907,-13.509961577636414,-0.44786678850650785,8,60
0.0,1.0,0.0,2.0,2.0,1.0,5.233607780653983,1.2049902285449208,3.0,0.05958234332501888,0.12393767759203911,0.418116120621562,1988.764432258904,4182.342397980392,19763.11805192381,18.776488282127197,-0.03697973869260851,-13.365210395208464,-13.69371783934426,-13.208726046448323,-0.26635696142911913,8,60
0.0,1.0,1.0,2.0,2.0,2.0,12.42015238525346,1.5345056989230217,3.0,0.9060080694034696,0.7243343647569418,0.547714252024889,12642.47636217624,16841.103948652744,5138.1282061338425,,0.0,-11.713653554793398,-11.7136535547934,-11.7136535547934,-0.2333333333333334,8,60
0.0,1.0,1.0,2.0,2.0,1.0,7.6987222344614565,1.4060355776920916,3.0,0.383660732768476,0.9320347728207707,0.9605462979525328,6094.579475000501,13888.142020441592,6338.6919889599085,,0.0,-12.436089920567468,-12.43608992056747,-12.43608992056747,-0.2333333333333334,8,60
0.0,1.0,1.0,2.0,1.0,0.0,4.385910211596638,1.6890145998448134,3.0,0.541129719465971,0.28244493063539267,0.07362297549843788,16821.349354460835,7101.603811606765,11455.889678560197,,0.0,-10.378262398989875,-12.365778187078693,-13.396528002355177,-0.4151456750929356,8,60
0.0,1.0,0.0,2.0,1.0,0.0,3.495127589907497,1.140761084482074,3.0,0.9803226757794619,0.7772587016224861,0.2254043286666274,3353.6397144198418,5254.773646593094,18384.85490065068,14.295214807070899,-0.002543499695155327,-11.277553514627286,-11.277553514627286,-11.277553514627286,-0.2333333333333334,8,60
0.0,1.0,0.0,2.0,0.0,2.0,8.09736738493666,1.598799022473395,3.0,0.07138833496719599,0.3757013101130724,0.8693037750199437,11555.63122779131,15751.932258717716,3464.1135539859533,,,-13.508496392210152,-13.508496392210152,-13.508496392210152,-0.2333333333333334,8,60
0.0,0.0,1.0,1.0,0.0,0.0,11.201244841795415,1.2952379354275765,4.163168802857399,0.5918151391670108,0.21816782001405954,0.5,7401.470261625946,15107.9394351691,10500.0,,0.0,-3.852696320213054,-12.509565790607553,0.0,-0.6254657439887523,8,60
0.0,0.0,1.0,1.0,0.0,1.0,5.304128009360284,1.7997055049054325,1.7059145867824554,0.4968547001481056,0.5666238991543651,0.5,15829.598161391914,5862.88704816252,10500.0,,0.0,-11.46672783175996,-10.224805611096073,0.0,-0.34670088067650795,8,60
0.0,0.0,1.0,1.0,1.0,0.0,6.7570653930306435,1.4449525185860694,2.0610283836722374,0.327134539373219,0.6555745210498571,0.5,8796.605629846454,12539.371464401484,10500.0,,0.0,-12.298945781943036,-9.78125241079788,0.0,-0.2755403831601143,8,60
0.0,0.0,1.0,1.0,1.0,1.0,10.003226712346077,1.6431755955331027,3.573916532099247,0.7307125385850668,0.003969218581914902,0.5,19444.518653675914,8489.94471039623,10500.0,,0.0,4.1287386649238975,-13.595725951776679,0.0,-0.7968246251344681,8,60
0.0,0.0,0.0,1.0,0.0,0.0,9.541307723149657,1.2522050987929108,1.3883302584290504,0.24524366483092308,0.33960049506276846,0.5,3447.627373971045,3095.664234831929,10500.0,10.609904187412921,-0.0007207154751294187,-10.132277616555186,-12.449734955458988,0.0,-0.5283196039497853,8,60
0.0,0.0,0.0,1.0,0.0,1.0,2.2881124150007963,1.4914771819487216,4.992586337029934,0.8377784034237266,0.9381040306761861,0.5,14170.917683281004,17897.7770479396,10500.0,15.129750730991505,-0.049256366779862115,-13.307060377053478,4.97842819288546,0.0,-0.04951677545905109,8,60
0.0,0.0,0.0,1.0,1.0,0.0,2.1855701743625104,1.111251502018422,1.273443542420864,0.06391833163797855,0.5246037486940622,0.5,11934.292989782989,19048.265527002513,10500.0,,,-12.967623803940775,-12.845990505601494,0.0,-0.3803170010447502,8,60
0.0,0.0,0.0,1.0,1.0,1.0,9.397752360906452,1.6157683075405658,4.8572365418076515,0.9723529452458024,0.12737973034381866,0.5,1212.2801272198558,1945.6115514039993,10500.0,,,2.510243416701318,-12.93685266540082,0.0,-0.6980962157249451,8,60
0.0,0.0,1.0,2.0,0.0,1.0,9.900662097614259,1.3121272357180715,2.1678232923150063,0.488947662524879,0.4665505839511752,0.5447959965094924,17227.606050670147,9640.428730286658,17866.655846126378,,0.0,-12.164952618633729,-12.164952618633729,-12.164952618633729,-0.2333333333333334,8,60
0.0,0.0,0.0,2.0,1.0,2.0,6.6134826499037445,1.7701049227267505,3.7168851122260094,0.5844001919031143,0.8192177275195718,0.4229951025918126,6578.651137650013,11389.323381707072,3991.3907758891582,,,-12.282542528351598,-12.282542528351598,-12.282542528351598,-0.2333333333333334,8,60
0.0,0.0,0.0,2.0,2.0,2.0,5.406652569770813,1.4194331379607321,4.0495085418224335,0.7229848029091954,0.9038958586752415,0.12512055039405823,18063.817449845374,7013.084619306028,15640.311987139285,10.924456444161358,-0.00215458931662027,-11.866219987726392,-11.866219987726392,-11.866219987726392,-0.2333333333333334,8,60
0.0,0.0,1.0,2.0,2.0,0.0,11.344787530601025,1.658676679804921,1.5698113590478897,0.31892996840178967,0.2566244136542082,0.7782181892544031,9639.213853515685,13957.016009837389,2061.631999909878,,0.0,-12.711305788529742,-12.711305788529742,-12.711305788529742,-0.2333333333333334,8,60
0.0,0.0,0.0,2.0,0.0,0.0,8.199869571253657,1.2677868354134263,3.3763812333345413,0.829633180052042,0.08700642455369234,0.7457286268472672,13774.77709762752,16902.125370688736,10380.022885277867,8.686902900952239,-0.0014221597600546643,-13.365016214080704,-13.135227416105248,-2.073416508536045,-0.033811958879232384,8,60
0.0,0.0,1.0,2.0,1.0,2.0,3.6386428978294134,1.4660481334663928,2.988910347223282,0.23758291359990835,0.6897215088829398,0.35093274153769016,5569.351879879832,4103.854821994901,14465.405433438718,,0.0,-12.82455291179867,-12.824552911798671,-12.824552911798671,-0.2333333333333334,8,60
0.0,0.0,0.0,2.0,0.0,1.0,4.365412970073521,1.3525816054083408,3.0187687389552593,0.2993648434057832,0.24276280403137207,0.4481558734551072,19335.88206395507,5951.7449252307415,16711.281175725162,15.631383657679828,-0.0019041903577611263,-13.084699919790605,-12.833185799750808,-11.662849183661475,-0.14726505801081657,8,60
0.0,0.0,1.0,2.0,0.0,2.0,7.63721187133342,1.725806017499417,2.6005511842668056,0.6409263852983713,0.5974454376846552,0.584060656838119,8608.07029530406,15038.724637590349,2836.8496876209974,,0.0,-12.17640903643516,-12.176409036435162,-12.176409036435162,-0.2333333333333334,8,60
0.0,0.0,0.0,2.0,1.0,1.0,12.399682837538421,1.1596646536141635,4.407105799764395,0.13214799761772156,0.8086853930726647,0.9231817210093141,15174.406356178224,15691.240603104234,8760.557856410742,,,-13.028708541302436,-13.028708541302436,-13.028708541302436,-0.2333333333333334,8,60
0.0,0.0,0.0,2.0,0.0,1.0,8.869622811010668,1.261570093496849,3.5431353548862616,0.9999546134514272,0.1456349757243447,0.1746471334901862,19753.790698367615,19901.667924618767,9011.76492120696,8.049324672109181,-0.010894649844286564,-6.833622859328843,-12.69255357252431,-12.476173735075834,-0.4437743126283753,8,60
0.0,0.0,0.0,2.0,0.0,1.0,5.0800044286069195,1.2529955629452076,3.5410814375987885,0.9997580338233613,0.15575849324006993,0.17005276163434582,19384.366878749704,19910.883263179006,1001.6288576976514,11.699832341734753,-0.02118312745401052,-6.943195512043108,-12.615696428923828,-12.507850032307996,-0.4393509961004674,8,60
0.0,0.0,0.0,2.0,0.0,1.0,12.4994442909261,1.2398368578689498,4.097403105090036,1.0,0.09531204729718817,0.16959386273659796,19804.92225618778,19928.519538142053,1000.0000000000006,6.8046169245290695,-0.10809170007111979,-5.210029092859752,-13.01873281276862,-12.505047629353928,-0.48807527197297107,8,60
0.0,0.0,0.0,2.0,0.0,1.0,9.580462830732033,1.2638319672374247,3.540536276229611,0.9983450430823493,0.14576478414816782,0.1732384526897704,19992.85234535911,19572.14445854316,1012.0933363532689,7.950998867935048,-0.00550236852959618,-6.816343182443461,-12.693313779063827,-12.489155318954024,-0.44479741052964944,8,60
0.0,0.0,0.0,2.0,0.0,1.0,8.869622755306745,1.2615700950774866,3.5431353804317776,0.9999546133801753,0.1560063012474393,0.1746471312207665,19753.79069368015,19908.857946958116,9011.764978903186,8.049324672109181,-0.010894649844286564,-7.091148238405993,-12.617419261373017,-12.47617375357197,-0.43547725402543536,8,60
0.0,0.0,0.0,2.0,0.0,1.0,8.869626467568917,1.2615249457384443,3.5431486997768626,0.9999545660569473,0.15594377767276385,0.16740788624347164,19753.79062816668,19908.857916106423,9011.764112802914,8.229282781611692,-0.010894649844286564,-6.910546572635241,-12.617860323678922,-12.531974540262116,-0.44131866886701165,8,60
0.0,0.0,0.0,2.0,0.0,1.0,5.4701070511760275,1.2606934571219994,3.544183726559272,0.9995088254756972,0.14588020468701365,0.17336545435167341,19753.151113680542,19934.497266797283,1007.1833098002259,11.542984360708877,-0.025907568641726497,-6.806282354614147,-12.690675873567127,-12.485993417936509,-0.4446034727690503,8,60
0.0,0.0,0.0,2.0,0.0,1.0,11.53297887163287,1.2681412804821102,3.7715558981268202,1.0,0.14698391455622953,0.16716626520542816,19770.22857873064,19897.423476783835,1000.0000000000005,6.9846994771259565,-0.051428388898237754,-6.700923526219146,-12.685512288154804,-12.536804034264321,-0.44867985619067385,8,60
0.0,0.0,0.0,2.0,0.0,1.0,12.4920727534528,1.2657059628130944,3.9169330456584253,0.9990696806892231,0.12073251691304616,0.17200905366963848,19667.616887932785,19605.867213637797,9439.375271773682,6.80726320786968,-0.11638287799378944,-6.129157885980289,-12.865164299511125,-12.49912312151804,-0.4658067435338523,8,60
0.0,0.0,0.0,2.0,0.0,1.0,9.135169519515145,1.2654852837761725,3.5410886716207015,0.9983857514740035,0.15482497374661977,0.1712837061836562,19666.098883469826,19810.84001233066,1035.8715955679895,8.049139062333575,-0.005363805042043035,-6.999353129260506,-12.628563798240357,-12.50500975832837,-0.4391130560557792,8,60
0.0,0.0,0.0,2.0,0.0,1.0,12.495189974018547,1.2609968090248485,3.831769553049474,0.9914362811790226,0.1430468829215212,0.17772787132704382,13377.115634350608,19959.04360632662,9415.181865254268,6.807393244519273,-0.11432555816200696,-6.881161032738756,-12.71482615406112,-12.456933795162628,-0.44338019660114797,8,60
0.0,0.0,0.0,2.0,0.0,1.0,12.499999999999995,1.2395226498427125,3.782582207283527,1.0,0.09609932317379447,0.7882656360532808,13372.705740926365,19988.777852654912,9796.088548658838,6.807589221187303,-0.10364258211457578,-13.568252324831935,-13.013797012772653,2.0218463511415123,0.007491967381660136,8,60
0.0,0.0,0.0,2.0,0.0,1.0,12.499493236814644,1.2407037897778064,3.7903428044004137,0.9985739615016629,0.09573345550315328,0.70974688997832,13073.90401812672,19994.787298027153,9863.313109045168,6.807557379516783,-0.10333749328300512,-13.171742399462369,-13.016875437560273,-1.6805169961186568,-0.055615723614821366,8,60
0.0,0.0,0.0,2.0,0.0,1.0,12.492762977809278,1.2451719662084093,3.7900916861830765,0.9968187967132381,0.1619140599114869,0.45898251714494936,13431.430868626994,19963.218277651762,9846.840904920427,6.807589221187303,-0.10430687929712412,-11.764143928513512,-12.567956275295906,-8.896162418986105,-0.203282738354851,8,60
0.0,0.0,0.0,2.0,0.0,1.0,12.123203957796068,1.2399865612422267,3.8532009787173855,1.0,0.09543507611752577,0.6947872219853393,14077.642484176084,19948.022730113073,9665.356340346962,6.947868219481889,-0.05739086942836902,-13.082498346550238,-13.018018383322518,-2.2679333647239037,-0.06782216151770792,8,60
0.0,0.0,0.0,2.0,0.0,1.0,12.49957078252385,1.2445895221933085,3.7855498915458017,0.9861457359848037,0.12086537809609721,0.37128013940240273,13425.15527795775,19994.91438881448,9857.951207041437,6.8081194174929385,-0.10357410369837217,-10.198135348987366,-12.862589132000153,-10.366809820493467,-0.3062835860012001,8,60
0.0,0.0,0.0,2.0,0.0,1.0,12.495197907955546,1.2581940359364872,3.8265542907068157,0.9854669289213114,0.14305055468943983,0.18314790587205787,13365.381544354583,19959.57363919896,9484.764368553115,6.8081194174929385,-0.10806575361069959,-7.031715174670729,-12.716613682799267,-12.416438270373465,-0.4390412315508018,8,60
0.0,0.0,0.0,2.0,0.0,1.0,12.476904609622425,1.1374183433604166,3.845514775783536,0.9855322802260028,0.14516232189526695,0.2818349039376733,12971.439244535146,19961.463339909544,9860.975891277907,6.807612301238809,-0.10461482770618535,-8.881755888439711,-12.651000703336742,-11.381662636005178,-0.3584022193336478,8,60
0.0,0.0,0.0,2.0,0.0,1.0,12.493697107761879,1.2405207533573166,3.7780549007825717,0.9866735995777649,0.1636242644260039,0.22203542304053292,14131.726476882495,19959.658325552355,9794.083067939522,6.807589221187303,-0.10651177416268043,-8.315060252822517,-12.558591485238285,-12.07523957637024,-0.39147225002677055,8,60
0.0,0.0,0.0,2.0,0.0,1.0,12.436803541372953,1.2410746455937947,3.880108436997649,0.9853942031045873,0.1617615907516586,0.19424578984664662,14075.172804518677,19963.006896516796,9755.780345661025,6.808220184367891,-0.10237038550394073,-7.67955295455337,-12.573571927466602,-12.317273959655179,-0.4151940955213558,8,60
0.0,1.0,0.0,2.0,0.0,1.0,11.16186893840618,1.3840089703778005,3.0,0.9955082335352229,0.12515013573209488,0.3313743066924897,14571.738077174923,19877.56085344258,9862.925639106505,7.177442077770301,-0.6763515763480055,-9.860669840988988,-12.875704085873368,-11.046592396938596,-0.3347804460603324,8,60
0.0,1.0,0.0,1.0,1.0,1.0,12.499911638459471,1.3840707917401167,3.0,0.9999884337156283,0.636563854251823,0.5,14554.25357042824,19644.25703751845,10500.0,,,-10.63834517122196,-5.061136593604633,0.0,-0.29074891659854163,8,60
0.0,1.0,0.0,1.0,1.0,1.0,12.499923632334317,1.267531484762244,3.0,0.8350568012478996,0.18132155372649048,0.5,14362.096435554888,19645.862913111934,10500.0,6.959027359339445,-0.07712645039792831,1.0975456002738078,-12.535557435252347,0.0,-0.6549427570188077,8,60
0.0,1.0,0.0,2.0,0.0,1.0,10.810941527850487,1.2690988362652589,3.0,1.0,0.10014799633477184,0.43608832786857515,14339.28632760281,19877.770037298324,9875.966442038229,7.2742839197676945,-0.006871712639871408,-10.818658630704345,-12.997205827129296,-9.354481172540286,-0.27101094063732234,8,60
0.0,1.0,0.0,1.0,0.0,1.0,12.499682334479006,1.2699452312968598,3.0,0.8200388430236717,0.13505252134989618,0.5,14045.249232471358,19856.82065622504,10500.0,7.0276690075646595,-0.08220767186752975,3.1622324462193383,-12.85821802971951,0.0,-0.691957982920083,8,60
